weka_instance,uni_id,name,url,country,region,website_score,grade
1172,6312,University of Sonora,https://www.unison.mx,Mexico,Latin America & Africa,26.9,F
1173,6305,Ceara State University,https://www.uece.br,Brazil,Latin America & Africa,26.88,F
1174,6090,Diego Portales University,https://www.udp.cl,Chile,Latin America & Africa,26.84,F
1175,6026,State University of Londrina,https://www.uel.br,Brazil,Latin America & Africa,26.68,F
1176,6422,Autonomous University of Ciudad Juarez,https://www.uacj.mx,Mexico,Latin America & Africa,26.32,F
1177,6514,National University of Rio Cuarto,https://www.unrc.edu.ar,Argentina,Latin America & Africa,26.16,F
1178,6056,Autonomous University of Chihuahua,https://www.uach.mx,Mexico,Latin America & Africa,26.16,F
1179,6038,Federal University of Sergipe,https://www.ufs.br,Brazil,Latin America & Africa,26.04,F
1180,6073,University of Antioquia,https://www.udea.edu.co,Colombia,Latin America & Africa,25.91,F
1181,6075,University of Valle,https://www.univalle.edu.co,Colombia,Latin America & Africa,25.89,F
1182,6512,National University of the Northeast,https://www.unne.edu.ar,Argentina,Latin America & Africa,25.73,F
1183,6013,Federal University of Sao Carlos,https://www.ufscar.br,Brazil,Latin America & Africa,25.59,F
1184,6088,University of Valparaiso,https://www.uv.cl,Chile,Latin America & Africa,25.33,F
1185,6067,National University of Tucuman,https://www.unt.edu.ar,Argentina,Latin America & Africa,25.29,F
1186,6059,University of Buenos Aires,https://www.uba.ar,Argentina,Latin America & Africa,25.22,F
1187,3189,Sofia University St. Kliment Ohridski,https://www.uni-sofia.bg,Bulgaria & Slovakia,Eastern & Southern Europe,25.14,F
1188,6061,National University of La Plata,https://www.unlp.edu.ar,Argentina,Latin America & Africa,25.1,F
1189,5184,Kyrgyz National University,https://www.university.kg,Central Asia,South & Central Asia + Oceania,24.95,F
1190,6504,State University of Ponta Grossa,https://www.uepg.br,Brazil,Latin America & Africa,24.77,F
1191,6060,National University of Cordoba,https://www.unc.edu.ar,Argentina,Latin America & Africa,23.83,F
1192,6405,Federal Technological University of Parana,https://www.utfpr.edu.br,Brazil,Latin America & Africa,23.28,F
1193,6500,Federal University of Tocantins,https://www.uft.edu.br,Brazil,Latin America & Africa,23.18,F
1194,3192,American University in Bulgaria,https://www.aubg.edu,Bulgaria & Slovakia,Eastern & Southern Europe,22.73,F
1195,4186,Prince of Songkla University,https://www.psu.ac.th,Thailand,Asia (East & Southeast),22.64,F
1196,6086,Austral University of Chile,https://www.uach.cl,Chile,Latin America & Africa,21.9,F
1197,6004,Sao Paulo State University,https://www.unesp.br,Brazil,Latin America & Africa,21.87,F
1198,6065,National University of the Littoral,https://www.unl.edu.ar,Argentina,Latin America & Africa,21.71,F
1199,4033,China Agricultural University,https://www.cau.edu.cn,China,Asia (East & Southeast),21.64,F
1200,6039,Federal University of Maranhao,https://www.ufma.br,Brazil,Latin America & Africa,21.59,F
1201,4043,Zhengzhou University,https://www.zzu.edu.cn,China,Asia (East & Southeast),21.19,F
1202,6034,Pontifical Catholic University of Sao Paulo,https://www.pucsp.br,Brazil,Latin America & Africa,21.1,F
1203,6091,National University of San Marcos,https://www.unmsm.edu.pe,Peru & Andes,Latin America & Africa,20.38,F
1204,6301,Federal University of Campina Grande,https://www.ufcg.edu.br,Brazil,Latin America & Africa,19.93,F
1205,4047,Hefei University of Technology,https://www.hfut.edu.cn,China,Asia (East & Southeast),19.73,F
1206,6046,Autonomous University of Puebla,https://www.buap.mx,Mexico,Latin America & Africa,19.05,F
1207,4006,University of Science and Technology of China,https://www.ustc.edu.cn,China,Asia (East & Southeast),18.67,F
1208,4063,Hokkaido University,https://www.hokudai.ac.jp,Japan,Asia (East & Southeast),17.72,F
1209,6403,Federal University of Alfenas,https://www.unifal-mg.edu.br,Brazil,Latin America & Africa,17.65,F
1210,6011,Federal University of Ceara,https://www.ufc.br,Brazil,Latin America & Africa,17.56,F
1211,3177,University of Zagreb,https://www.unizg.hr,Balkans,Eastern & Southern Europe,17.26,F
1212,4205,Vietnam National University Ho Chi Minh City,https://vnuhcm.edu.vn,Vietnam,Asia (East & Southeast),17.13,F
1213,6055,Autonomous University of Yucatan,https://www.uady.mx,Mexico,Latin America & Africa,16.7,F
1214,4012,Xi'an Jiaotong University,https://www.xjtu.edu.cn,China,Asia (East & Southeast),16.49,F
1215,6044,Autonomous Metropolitan University,https://www.uam.mx,Mexico,Latin America & Africa,14.21,F
1216,5052,Visva-Bharati University,https://www.visvabharati.ac.in,India,South & Central Asia + Oceania,13.63,F
1217,4011,Harbin Institute of Technology,https://www.hit.edu.cn,China,Asia (East & Southeast),12.37,F
1218,4052,Donghua University,https://www.dhu.edu.cn,China,Asia (East & Southeast),12.36,F
1219,4107,Pusan National University,https://www.pusan.ac.kr,South Korea,Asia (East & Southeast),12.23,F
1220,5111,University of Melbourne,https://www.unimelb.edu.au,Australia,South & Central Asia + Oceania,11.73,F
1221,4115,Chonnam National University,https://www.jnu.ac.kr,South Korea,Asia (East & Southeast),9.88,F
1222,4014,Beijing Normal University,https://www.bnu.edu.cn,China,Asia (East & Southeast),9.61,F
1223,6035,State University of Feira de Santana,https://www.uefs.br,Brazil,Latin America & Africa,8.76,F
1224,3045,University of Valencia,https://www.uv.es,Spain,Eastern & Southern Europe,7.65,F
1225,4113,Inha University,https://www.inha.ac.kr,South Korea,Asia (East & Southeast),7.59,F
